success,n_prior_ipos,n_prior_acquisitions,n_prior_exits,has_prior_ipo,has_prior_acquisition,has_any_prior_exit,has_multiple_exits,has_big_prior_ipo,has_well_known_acquirer,n_degrees,best_qs_ranking,has_top_10_qs,has_top_50_qs,has_top_200_qs,has_phd,has_mba,has_master,has_bachelor,has_cs_field,has_engineering_field,has_business_field,has_stem_field,n_jobs,total_career_years,n_unique_industries_worked,had_c_level_role,had_founder_role,had_leadership_role,had_senior_tech_role,max_company_size,worked_at_big_company,worked_at_huge_company,n_startup_jobs,industry_is_tech,industry_is_health,industry_is_finance,worked_in_target_industry,career_breadth,avg_job_duration,elite_education_x_leadership,serial_entrepreneur,technical_founder
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,2,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,0,1,0,1,1,0,1,1,3,4.5,3,0,0,0,0,15000,1,1,0,1,0,0,0,1.0,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,3,3.0,2,1,1,1,1,125,0,0,0,0,0,0,0,0.6666666666666666,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,79.0,0,0,1,0,0,0,1,1,0,0,1,3,3.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,4,6.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,0,1,0,1,0,0,1,0,7,19.0,3,1,0,1,1,15000,1,1,1,0,0,0,1,0.42857142857142855,2.7142857142857144,1,0,0
0,0,1,1,0,1,1,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,5,10.0,2,1,1,1,0,0,0,0,0,0,0,0,0,0.4,2.0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,1,4.5,1,0,0,0,1,30,0,0,1,1,0,0,0,1.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,1,0,1,0,0,1,1,6,22.5,2,0,0,0,0,15000,1,1,0,0,1,0,0,0.3333333333333333,3.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,1,2.5,1,0,0,0,0,0,0,0,0,0,0,1,1,1.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,3,2.0,1,0,0,0,1,15000,1,1,0,0,0,1,0,0.3333333333333333,0.6666666666666666,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,84.0,0,0,1,0,0,1,1,0,0,1,0,5,16.5,3,0,0,0,1,15000,1,1,0,1,0,0,1,0.6,3.3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,6,9.5,3,1,0,1,0,15000,1,1,1,0,0,0,0,0.5,1.5833333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,2,85.0,0,0,1,0,0,0,0,0,0,1,0,2,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,1,0,1,4,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,0,4,7.0,1,1,0,1,0,15000,1,1,0,0,0,0,1,0.25,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,66.0,0,0,1,0,0,0,1,0,0,0,0,2,8.5,2,0,0,0,0,15000,1,1,0,0,1,0,0,1.0,4.25,0,0,0
0,0,0,0,0,0,0,0,0,0,3,32.0,0,1,1,0,0,0,1,0,0,0,0,7,13.5,2,0,0,1,0,7500,1,1,0,0,1,0,0,0.2857142857142857,1.9285714285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,1,0,1,6,11.0,4,0,1,0,0,15000,1,1,2,0,0,0,1,0.6666666666666666,1.8333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,1,90.0,0,0,1,0,0,0,0,0,0,0,0,11,29.0,7,1,1,1,0,30,0,0,4,0,0,1,1,0.6363636363636364,2.6363636363636362,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,0,6,9.0,5,0,0,0,0,15000,1,1,0,0,0,0,1,0.8333333333333334,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,0,5,9.5,4,1,1,1,1,0,0,0,0,1,0,0,1,0.8,1.9,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5,6.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,1,0,1,4,10.5,1,1,0,1,0,350,0,0,0,0,0,0,1,0.25,2.625,0,0,0
0,0,0,0,0,0,0,0,0,0,3,43.0,0,1,1,0,0,1,1,0,0,1,0,4,2.0,2,1,1,1,0,15000,1,1,1,0,0,0,0,0.5,0.5,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,0,1,0,1,1,1,4.5,1,1,1,0,0,125,0,0,0,0,0,0,0,1.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,1,9,22.5,4,1,1,1,1,15000,1,1,1,0,0,1,0,0.4444444444444444,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1,0,0,0,0,3000,1,0,0,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,15,36.0,3,1,1,0,0,7500,1,1,2,1,0,0,0,0.2,2.4,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,3,25.0,0,1,1,0,0,0,0,0,0,1,0,1,2.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,2.5,0,0,0
0,0,1,1,0,1,1,0,0,0,2,6.0,1,1,1,0,0,1,1,0,1,1,1,8,21.0,4,1,1,1,0,15000,1,1,1,0,0,0,0,0.5,2.625,1,1,0
0,0,0,0,0,0,0,0,0,0,2,102.0,0,0,1,0,0,0,1,0,0,0,1,5,10.0,1,1,0,1,1,3000,1,0,0,0,0,0,1,0.2,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,1,0,0,0,1,0,1,2.5,1,1,1,0,0,30,0,0,1,1,0,0,0,1.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,4,3.0,1,1,1,0,0,0,1,0,0,0,1,9,18.0,1,1,1,0,0,15000,1,1,0,0,1,0,1,0.1111111111111111,2.0,1,0,0
0,0,0,0,0,0,0,0,0,0,3,31.0,0,1,1,1,0,1,1,0,1,0,1,4,5.5,2,0,0,0,0,15000,1,1,0,0,0,0,0,0.5,1.375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,6.0,1,1,1,0,0,0,1,0,0,1,0,5,23.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2,4.7,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,8,27.5,3,0,0,1,1,15000,1,1,0,0,0,1,1,0.375,3.4375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,77.0,0,0,1,0,0,0,1,0,1,0,1,2,2.5,2,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,1,99.0,0,0,1,0,0,0,1,0,0,0,0,3,8.0,1,0,1,0,1,125,0,0,1,0,0,0,1,0.3333333333333333,2.6666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,1,152.0,0,0,1,0,0,0,1,0,0,0,0,9,15.5,4,0,1,0,0,750,0,0,3,0,0,0,0,0.4444444444444444,1.7222222222222223,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,2,10.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,5.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,7.0,1,1,1,1,0,0,1,0,1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,48.0,0,1,1,0,1,0,1,0,0,1,1,5,14.5,3,1,0,1,1,3000,1,0,0,0,1,0,1,0.6,2.9,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,0,1,6,27.5,2,1,1,0,0,15000,1,1,0,0,0,0,0,0.3333333333333333,4.583333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,5,13.0,2,0,0,0,0,15000,1,1,0,0,0,0,0,0.4,2.6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,1,1,1,0,0,30,0,0,1,0,0,0,0,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,1,1,0,0,0,6,0,0,1,1,0,0,0,1.0,7.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,21.0,0,1,1,0,0,1,0,0,0,1,0,2,2.5,2,1,0,1,0,15000,1,1,1,0,0,0,0,1.0,1.25,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,0,0,3,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,3.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,2,130.0,0,0,1,1,0,0,1,0,0,0,1,12,57.0,7,1,1,1,1,15000,1,1,3,0,1,0,1,0.5833333333333334,4.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,1,3,4.5,1,0,1,0,0,3000,1,0,0,1,0,0,1,0.3333333333333333,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,1,0,1,1,10,12.0,2,0,1,0,1,750,0,0,3,1,0,0,1,0.2,1.2,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,1,8,16.0,5,1,1,1,0,15000,1,1,2,0,0,0,1,0.625,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,5,6.5,2,0,0,0,0,125,0,0,0,1,0,0,0,0.4,1.3,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,8,21.5,6,1,0,1,0,15000,1,1,1,1,0,0,0,0.75,2.6875,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,3,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,3.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,3,8.0,1,1,1,1,0,1,1,0,1,0,1,4,15.5,2,1,0,1,1,15000,1,1,0,0,0,0,1,0.5,3.875,1,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,1,0,1,1,0,0,1,0,9,12.0,3,1,1,1,0,15000,1,1,0,1,0,0,0,0.3333333333333333,1.3333333333333333,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,1,0,0,1,0,3000,1,0,0,0,0,0,1,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,101.0,0,0,1,0,0,1,0,0,1,0,1,6,14.0,2,0,0,0,1,15000,1,1,0,0,0,0,0,0.3333333333333333,2.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,1,4.5,1,0,0,0,0,30,0,0,1,0,0,0,1,1.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,1,0,0,0,0,1,0,1,4,12.0,2,1,1,1,1,15000,1,1,0,0,0,0,0,0.5,3.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,4,7.5,2,1,1,0,0,0,0,0,0,0,0,1,1,0.5,1.875,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,1,4,8.0,1,1,0,1,0,15000,1,1,0,0,0,0,0,0.25,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,53.0,0,0,1,1,0,0,0,0,1,0,1,7,21.5,4,1,1,1,1,15000,1,1,0,1,0,0,0,0.5714285714285714,3.0714285714285716,0,0,0
0,0,0,0,0,0,0,0,0,0,5,6.0,1,1,1,0,1,1,1,0,1,0,1,7,11.5,3,1,1,1,0,750,0,0,1,0,0,0,1,0.42857142857142855,1.6428571428571428,1,0,0
0,0,0,0,0,0,0,0,0,0,2,99.0,0,0,1,0,1,0,1,0,0,1,1,6,14.0,5,1,0,1,1,15000,1,1,1,1,0,0,0,0.8333333333333334,2.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,2,101.0,0,0,1,0,0,0,1,0,0,1,1,2,2.0,2,0,0,0,0,750,0,0,1,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,42.0,0,1,1,0,0,0,1,0,1,0,1,1,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,8.0,1,1,1,0,0,0,1,0,0,0,1,4,4.0,3,1,1,1,0,30,0,0,2,1,0,0,0,0.75,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,6.0,1,1,1,0,1,1,1,0,0,1,1,6,17.5,2,1,1,1,0,0,0,0,0,1,0,0,1,0.3333333333333333,2.9166666666666665,1,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,6,22.0,4,1,0,1,1,15000,1,1,0,1,0,0,1,0.6666666666666666,3.6666666666666665,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,0,1,0,2,9.0,2,0,0,0,0,15000,1,1,0,0,0,0,1,1.0,4.5,0,0,0
0,0,0,0,0,0,0,0,0,0,4,56.0,0,0,1,0,1,0,1,0,0,1,1,4,7.0,2,0,0,0,0,7500,1,1,0,0,1,0,0,0.5,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,0,1,1,1,0,1,1,1.0,1,0,0,0,0,15000,1,1,0,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,6,14.0,1,1,1,1,0,6,0,0,1,1,0,0,0,0.16666666666666666,2.3333333333333335,0,0,0
0,0,0,0,0,0,0,0,0,0,3,1.0,1,1,1,0,0,1,1,1,1,0,1,3,9.5,3,1,1,1,0,125,0,0,2,1,0,0,1,1.0,3.1666666666666665,1,0,0
0,0,0,0,0,0,0,0,0,0,1,35.0,0,1,1,0,0,0,1,0,0,0,0,2,10.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.5,5.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,26.0,0,1,1,0,1,0,1,0,0,1,0,6,14.5,4,1,1,1,1,15000,1,1,1,1,0,0,0,0.6666666666666666,2.4166666666666665,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,1,1,1,0,0,1,0,3,6.0,2,0,1,0,0,15000,1,1,1,0,0,0,0,0.6666666666666666,2.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,0,1,1,0,1,4,7.5,2,1,1,0,0,30,0,0,2,1,0,0,1,0.5,1.875,0,0,0
0,0,0,0,0,0,0,0,0,0,2,4.0,1,1,1,1,0,1,1,1,1,0,1,1,7.5,1,1,0,1,0,15000,1,1,0,0,0,0,0,1.0,7.5,1,0,0
0,0,0,0,0,0,0,0,0,0,1,77.0,0,0,1,0,0,0,1,0,1,0,1,5,11.5,2,1,0,1,0,15000,1,1,0,1,0,0,0,0.4,2.3,0,0,0
0,0,0,0,0,0,0,0,0,0,5,37.0,0,1,1,0,1,1,1,0,1,0,1,2,2.0,2,0,0,0,0,3000,1,0,0,0,0,0,1,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,250.0,0,0,0,1,0,1,0,1,0,0,1,7,13.5,3,0,1,0,0,15000,1,1,1,1,0,0,1,0.42857142857142855,1.9285714285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,1,0,0,1,6,21.0,2,1,1,1,1,3000,1,0,1,0,1,0,0,0.3333333333333333,3.5,0,0,1
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,1,0,0,1,2,10.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,5.0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,6.0,1,1,1,0,1,0,1,0,0,1,1,5,16.5,4,0,0,0,1,15000,1,1,1,0,1,0,0,0.8,3.3,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,0,1,1,1,0,1,0,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,1,0,0,1,0,1,0,1,1,1.0,1,0,1,0,0,6,0,0,1,1,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,9,20.0,3,1,1,1,0,15000,1,1,1,0,0,0,0,0.3333333333333333,2.2222222222222223,0,0,0
0,0,0,0,0,0,0,0,0,0,2,124.0,0,0,1,0,0,1,1,0,1,0,1,4,7.0,1,1,1,0,0,15000,1,1,0,0,0,0,0,0.25,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,2,187.0,0,0,1,0,1,0,1,0,0,1,0,4,13.5,2,0,1,0,1,15000,1,1,0,1,0,0,0,0.5,3.375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,5,8.0,3,1,1,0,1,3000,1,0,1,0,0,0,1,0.6,1.6,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,0,0,0,0,0,4,7.0,1,0,0,0,1,30,0,0,3,0,0,0,0,0.25,1.75,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,1,9,34.0,4,1,1,1,1,15000,1,1,2,0,0,0,0,0.4444444444444444,3.7777777777777777,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,3,4.5,1,1,1,0,1,15000,1,1,0,1,0,0,0,0.3333333333333333,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,133.0,0,0,1,0,0,0,1,0,0,0,0,7,10.0,3,1,1,1,0,6,0,0,1,0,0,0,1,0.42857142857142855,1.4285714285714286,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,0,0,0,0,0,3,13.0,1,1,1,0,1,125,0,0,0,0,0,0,0,0.3333333333333333,4.333333333333333,0,0,0
0,0,0,0,0,0,0,0,0,0,1,187.0,0,0,1,0,0,0,1,0,0,0,1,2,7.5,1,1,1,0,0,3000,1,0,0,0,1,0,1,0.5,3.75,0,0,0
0,0,0,0,0,0,0,0,0,0,3,250.0,0,0,0,0,1,0,1,0,0,1,0,3,2.0,2,0,0,0,0,350,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,0,1,0,3,4.5,2,1,0,0,0,125,0,0,2,0,0,0,0,0.6666666666666666,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,7,6.0,1,1,1,0,0,0,1,0,1,0,1,4,15.0,2,1,0,0,1,3000,1,0,0,0,1,0,0,0.5,3.75,1,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,7,11.0,2,1,0,1,0,15000,1,1,2,1,0,0,0,0.2857142857142857,1.5714285714285714,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,1,0,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0,0,0
0,0,1,1,0,1,1,0,0,0,1,250.0,0,0,0,0,0,0,1,0,1,1,1,8,7.5,4,1,1,1,0,3000,1,0,3,1,0,0,0,0.5,0.9375,0,1,0
0,0,0,0,0,0,0,0,0,0,2,10.0,1,1,1,1,0,0,1,0,0,0,1,2,10.0,2,0,0,0,0,7500,1,1,0,0,0,0,1,1.0,5.0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0
0,0,1,1,0,1,1,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,0,0,4,4.5,2,1,0,1,0,350,0,0,1,0,0,1,1,0.5,1.125,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,4,5.5,3,1,0,0,0,3000,1,0,0,0,0,0,0,0.75,1.375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,7,9.0,2,1,0,1,1,15000,1,1,1,0,0,1,1,0.2857142857142857,1.2857142857142858,0,0,0
0,0,0,0,0,0,0,0,0,0,2,6.0,1,1,1,0,1,0,1,0,0,0,0,7,20.0,6,1,1,0,1,15000,1,1,2,0,0,0,0,0.8571428571428571,2.857142857142857,1,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,0,0,1,1,1,0,0,1,8,23.0,4,1,0,1,1,15000,1,1,2,1,0,0,1,0.5,2.875,0,0,1
0,0,0,0,0,0,0,0,0,0,1,101.0,0,0,1,0,0,0,1,0,0,0,1,4,4.0,4,1,0,0,0,15000,1,1,2,0,0,0,0,1.0,1.0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,6.0,1,1,1,0,0,0,1,1,0,1,1,2,2.0,2,0,0,0,1,15000,1,1,0,1,0,0,1,1.0,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,6.0,1,1,1,0,1,0,1,0,0,1,0,4,7.5,2,0,1,0,1,3000,1,0,0,0,0,0,0,0.5,1.875,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,1,0,1,6,9.0,1,0,0,0,1,15000,1,1,0,0,0,0,1,0.16666666666666666,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,2,35.0,0,1,1,0,1,0,1,0,1,0,1,3,17.5,2,1,1,0,0,15000,1,1,0,0,1,0,0,0.6666666666666666,5.833333333333333,1,0,0
0,0,0,0,0,0,0,0,0,0,2,32.0,0,1,1,0,1,0,1,0,0,0,0,4,4.0,2,1,1,1,1,7500,1,1,0,1,0,0,0,0.5,1.0,1,0,0
0,0,0,0,0,0,0,0,0,0,2,170.0,0,0,1,0,0,0,1,0,1,1,1,3,6.0,3,1,1,0,0,15000,1,1,1,1,0,0,1,1.0,2.0,0,0,0
0,0,1,1,0,1,1,0,0,0,3,6.0,1,1,1,1,0,0,1,1,0,0,1,10,17.5,5,0,1,0,1,15000,1,1,2,0,0,0,0,0.5,1.75,0,1,1
0,0,0,0,0,0,0,0,0,0,1,198.0,0,0,1,1,0,0,0,1,0,0,1,2,5.0,1,1,0,0,0,15000,1,1,0,1,0,0,0,0.5,2.5,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,1,0,0,0,0,0,0,0,0,2,2.5,1,0,1,1,0,750,0,0,0,1,0,0,0,0.5,1.25,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,1,1,0,0,1,0,2,1.0,1,0,0,0,0,15000,1,1,0,1,0,0,0,0.5,0.5,0,0,0
0,0,0,0,0,0,0,0,0,0,3,56.0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,99.0,0,0,1,0,0,0,1,1,0,0,1,4,4.0,2,0,0,0,1,750,0,0,0,1,0,0,1,0.5,1.0,0,0,1
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,0,0,1,0,0,1,0,2,5.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5,2.75,0,0,0
0,0,0,0,0,0,0,0,0,0,0,999.0,0,0,0,0,0,0,0,0,0,0,0,2,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,6.0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,1,0,1,7,10.5,6,1,0,1,1,15000,1,1,0,1,0,0,0,0.8571428571428571,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,4,250.0,0,0,0,1,1,1,1,1,1,0,1,5,6.5,2,1,1,0,0,15000,1,1,1,1,0,0,1,0.4,1.3,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,1,0,1,0,0,0,0,1,4,5.5,2,0,1,0,1,125,0,0,0,0,0,0,0,0.5,1.375,0,0,0
0,0,0,0,0,0,0,0,0,0,1,250.0,0,0,0,0,0,0,1,0,0,1,0,13,20.5,6,1,1,1,1,350,0,0,3,0,0,0,1,0.46153846153846156,1.5769230769230769,0,0,0
0,0,0,0,0,0,0,0,0,0,2,250.0,0,0,0,0,1,0,1,0,0,0,0,4,13.5,3,1,0,0,0,15000,1,1,0,1,0,0,1,0.75,3.375,0,0,0
